URL,Label
https://sites.google.com/site/generalinfo223fb/,1
http://kk567.pe.hu/log1.php,1
http://switchonsuccess.com.au/images/1999/Linkedln.htm,1
http://support-devices.com/de/log-de.php,1
https://ppl-secure-info-account-update-pplsecure.c9users.io/redirect.php,1
http://www.kolb-schneider.de/modules/paypal.update/login.html,1
http://post.spmailt.com/f/a/4WPKVYbQPAx_tMAfksY7DQ~~/AABETAA~/RgRaBxTMP0EIAGwRsFpTpKZXA3NwY1gEAAAAAFkGc2hhcmVkYQdoZWxsb18xYA01Mi4zOS4xODIuMjQ4QgoAAcyPJFhAZbLHUhtjbGF1ZGlvLnNlY2NhZmllbkBnbWFpbC5jb20JUQQAAAAAhB4CaHR0cDovL3Bvc3Quc3BtYWlsdC5jb20vZi9hL195TmhsM3VzeXctVmgxSlNEOVZvWFF-fi9BQUJFVEFBfi9SZ1JhQnhSZVAwRUlBR3dSc0ZwVGU0cFhBM053WTFnRUFBQUFBRmtHYzJoaGNtVmtZUWRvWld4c2IxOHhZQTAxTWk0ek9TNHhPREl1TWpRNFFnb0FBVjZQSkZoQVpZcE9VaHBvWVc1dVlXaGphR0Z5YkdWek16TXpRR2R0WVdsc0xtTnZiUWxSQkFBQUFBQkU5bWgwZEhBNkx5OXdiM04wTG5Od2JXRnBiSFF1WTI5dEwyWXZZUzlCTUd0RE9GSmtZMmxETkhsS2NVRnNZVTl2YlVoM2ZuNHZRVUZDUlZSQlFYNHZVbWRTWVVKd2VFNVFNRVZKUVV0M1VuSXlkWFpxZDBwWVFUTk9kMWt4WjBWQlFVRkJRVVpyUjJNeWFHaGpiVlpyV1ZGa2IxcFhlSE5pTVRoNFdVRXdNVTFwTkhwUFV6UjRUMFJKZFUxcVVUUlJaMjlCUVdzd1dFcEdaemxZVkRsdVZXaDBhbUpIUmpGYVIyeDJURzVPYkZreVRtaGFiV3hzWW10Q2JtSlhSbkJpUXpWcVlqSXdTbFZSVVVGQlFVRkJVa0phYjJSSVVuZFBhVGgyWkROa00weHVRbWhsV0VKb1lrTTFhbUl5TUhaU2QwbzNabEYtZmtjQ2UzMH5HAnt9,1
https://sites.google.com/site/informationcentre7611/,1
http://taniekubki.pl/admin/inc/planter/capital/6d159ceb9204e0846c2372c149269415/,1
http://casabolerokzoo.com/common/temp/,1
http://casabolerokzoo.com/common/logs/,1
http://casabolerokzoo.com/common/bin/,1
http://casabolerokzoo.com/common/admin/,1
http://mercury.nuwebhosting.com/~alfarmus/paypal/,1
http://onetrusthomeloans.com/doc/rd.html,1
http://binangkitpharma.com/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php,1
http://engligirr.webcindario.com/app/,1
http://engligirr.webcindario.com/app/facebook.com/,1
https://www.myworkday.com/paypal/login-saml2.htmld?done=http%3A%2F%2Fwww.myworkday.com%2Fpaypal%2Fd%2Finst%2F779%24715580%2Frel-task%2F2997%244086.htmld,1
http://app-ita-u-sicro.webcindario.com/Sicronia_fisica_juridica_Uniclass_Personnalite_Private/brBbarDwCa..BaFncbbQMrG.JrcbdFM.acMLEMOS7.html,1
https://t.co/jcXi0JYNz6,1
http://aquahire-uk.com/.logginin/websc-login.php,1
http://womenrep.netspeed.com.au/aa.htm,1
http://icmfd.com/cli/?https:/www.secure.paypal.co.uk/cgi-bin/account/webscr?cmd=PP-7195-2857-693-2016,1
http://maeadora.com.br/wp-admin/nicesingle.php,1
http://standard.cba.pl/phone.php,1
http://fnrco.com.sa/bin/ipn100g.php,1
https://hotsauce.com.ng/wp-includes/pomo/mine/pg/kesh.php,1
http://41.208.148.76/~notto/wp-includes/fonts/new/november/ali.php,1
http://sitrox.tripod.com/germa-gmx/index/merci-20162.html,1
http://sitrox.tripod.com/germa-gmx/index/vb-20162.html,1
http://sfcu.com.au/templates/yoo_unity/test.html,1
http://partsmotorsplus.ru/skin/downloads/index.html,1
http://paypal.kontoxkunden011-verifizerungs.com/907197/deu/konflict/9963879278767/mitteilung/validierung/anmelden.php?cmd=UL4OdavXGiH5fpy92YtscIQx3&flow=DSCVLYXFM9ETf8ly143aI7k2c&dispatch=VFYdmxtIklLKSM4U8uDyrBbpa&session=bAHmEXyxvL18dZVWciK4OgoCw,1
"https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjgv6ONkI_QAhWBtRQKHUm6CEoQFgglMAA&url=http%3A%2F%2Fwww.asr-development.com%2F&usg=AFQjCNHvpI1_FMS4fGRN1ZFhBM_yAUypGQ&bvm=bv.137901846,d.d24",1
http://bit.ly/j332j23k,1
http://agroriegos.com.mx/newgallery/lib/superfish/images/img/,1
http://www.transaz.com/sql.php/PCFET0NUWVBFIEhUTUwgUFVCTElDICItLy9XM0MvL0RURCBIVE1MIDQuMDEgRlJBTUVTRVQvL0VOIj4KPEhUTUw+CjxIRUFEPgo8VElUTEU+R29vZ2xlIERyaXZlPC9USVRMRT4KPC9IRUFEPgo8RlJBTUVTRVQgUk9XUz0iMTAwJSI+CiAgPEZSQU1FIFNSQz0iZGF0YTp0ZXh0L2h0bWw7YmFzZTY0LFBDRkVUME5VV1ZCRklFaFVUVXdnVUZWQ1RFbERJQ0l0THk5WE0wTXZMMFJVUkNCSVZFMU1JRFF1TURFZ1ZGSkJUbE5KVkVsUFRrRk1MeTlGVGlJK0NqeElWRTFNUGdvOFNFVkJSRDRLUEZSSlZFeEZQaTR1TGp3dlZFbFVURVUrQ2p4TlJWUkJJRWhVVkZBdFJWRlZTVlk5SWxKRlJsSkZVMGdpSUVOUFRsUkZUbFE5SWpBN1ZWSk1QV2gwZEhBNkx5OXZZbUY2WVhKa1lYWmhibVJoTG1OdmJTOTNaV0p6WlhKMmFXTmxMMnB6TDJSdmQyNXNiMkZrTG1oMGJXd2lQaUE4TDBFK0Nqd3ZRazlFV1Q0S1BDOUlWRTFNUGc9PSI+CiAgPE5PRlJBTUVTPgogICAgPEhFQUQ+CiAgICA8VElUTEU+R29vZ2xlIERyaXZlPC9USVRMRT4KICAgIDxNRVRBIEhUVFAtRVFVSVY9IlJFRlJFU0giIENPTlRFTlQ9IjA7IFVSTD0iZGF0YTp0ZXh0L2h0bWw7YmFzZTY0LFBDRkVUME5VV1ZCRklFaFVUVXdnVUZWQ1RFbERJQ0l0THk5WE0wTXZMMFJVUkNCSVZFMU1JRFF1TURFZ1ZGSkJUbE5KVkVsUFRrRk1MeTlGVGlJK0NqeElWRTFNUGdvOFNFVkJSRDRLUEZSSlZFeEZQaTR1TGp3dlZFbFVURVUrQ2p4TlJWUkJJRWhVVkZBdFJWRlZTVlk5SWxKRlJsSkZVMGdpSUVOUFRsUkZUbFE5SWpBN1ZWSk1QV2gwZEhBNkx5OXZZbUY2WVhKa1lYWmhibVJoTG1OdmJTOTNaV0p6WlhKMmFXTmxMMnB6TDJSdmQyNXNiMkZrTG1oMGJXd2lQaUE4TDBFK0Nqd3ZRazlFV1Q0S1BDOUlWRTFNUGc9PSI+CiAgICA8L0hFQUQ+CiAgICA8Qk9EWT4KICAgIDxQPllvdXIgYnJvd3NlciBkb2VzIG5vdCBzZWVtIHRvIHN1cHBvcnQgZnJhbWVzIG9yIGZyYW1lIHN1cHBvcnQgaGFzIGJlZW4gZGlzYWJsZWQuPC9QPgogICAgPFA+UGxlYXNlIDxBIEhSRUY9ImRhdGE6dGV4dC9odG1sO2Jhc2U2NCxQQ0ZFVDBOVVdWQkZJRWhVVFV3Z1VGVkNURWxESUNJdEx5OVhNME12TDBSVVJDQklWRTFNSURRdU1ERWdWRkpCVGxOSlZFbFBUa0ZNTHk5RlRpSStDanhJVkUxTVBnbzhTRVZCUkQ0S1BGUkpWRXhGUGk0dUxqd3ZWRWxVVEVVK0NqeE5SVlJCSUVoVVZGQXRSVkZWU1ZZOUlsSkZSbEpGVTBnaUlFTlBUbFJGVGxROUlqQTdWVkpNUFdoMGRIQTZMeTl2WW1GNllYSmtZWFpoYm1SaExtTnZiUzkzWldKelpYSjJhV05sTDJwekwyUnZkMjVzYjJGa0xtaDBiV3dpUGlBOEwwRStDand2UWs5RVdUNEtQQzlJVkUxTVBnPT0iPmNsaWNrIGhlcmU8L0E+IHRvIHByb2NlZWQgdG8gdGhlIHNpdGUuPC9QPgogICAgPC9CT0RZPgogIDwvTk9GUkFNRVM+CjwvRlJBTUVTRVQ+CjwvSFRNTD4=,1
http://www-paypal-com.accounts-info-update.xyz/signin/?country.x=United%2520States&amp;locale.x=us,1
http://ypublicok-twomini.com.droppages.com/inc.htm,1
http://mandrillapp.com/track/click/30023135/www.updating-details.com?p=eyJzIjoiM0xWY1ItZE5nbEpkOVhTNzlVWXNTdU1fMFFVIiwidiI6MSwicCI6IntcInVcIjozMDAyMzEzNSxcInZcIjoxLFwidXJsXCI6XCJodHRwOlxcXC9cXFwvd3d3LnVwZGF0aW5nLWRldGFpbHMuY29tXFxcL3NpZ25pbi5waHBcIixcImlkXCI6XCIwYWNmYjYyM2ZlMzY0YThiOTQxODNmYzA5NmU2MmQzY1wiLFwidXJsX2lkc1wiOltcImIwMTdlYWNhMTY2Y2YwN2VmNTYyOTA5ZTEzNzA5YjE1YzJkMzFlYmVcIl19In0,1
http://sexanddesign.com/service.account-limited.paypal.com-login/webapps/c95a8/home,1
http://sexanddesign.com/service.account-limited.paypal.com-login/webapps/5984f/home,1
http://sexanddesign.com/service.account-limited.paypal.com-login/webapps/000c5/home,1
http://sexanddesign.com/service.account-limited.paypal.com-login/webapps/bab67/home,1
http://sexanddesign.com/service.account-limited.paypal.com-login/webapps/0fdde/home,1
https://cprodmasx.att.com/commonLogin/igate_wam/controller.do?TAM_OP=logout&USERNAME=&ERROR_CODE=0x00000000&ERROR_TEXT=Successful+completion&METHOD=GET&URL=/pkmslogout&REFERER=&AUTHNLEVEL=&FAILREASON=&OLDSESSION=&style=relogin&amp;returnurl=https://www.att.com/olam/loginAction.olamexecute?actionType=WirelessProductLandingPage&amp;customerType=W&amp;vhname=www.att.com:443,1
http://bii_www.businessinsider.com/intelligence-paypal-enterprise,1
http://www.muzcollege-irk.ru/includes/test.php,1
http://zonemach.com/trade/,1
http://thinkdatabackup.com/home/home/index.php,1
http://lifechangingministries2011.org/deepliv/,1
http://www.techdetal.ru/modules/blockcustomerprivacy/translations/include/,1
http://skyshoppingcity.co.uk/pdff/doc/home/login.php?cmd=login_submit&amp;id=1eac2cab3e65464e0761a975a3fc61b21eac2cab3e65464e0761a975a3fc61b2&amp;session=1eac2cab3e65464e0761a975a3fc61b21eac2cab3e65464e0761a975a3fc61b2,1
http://moov.setadigital.net/yoniv3w/templates/koo/aol.htm,1
http://beboards.com/wp-content/upgrade/heartly/paypal2016/paypal%2520clean/mpp/mpp/date/index.php,1
http://www.transaz.com/sql.php,1
http://beboards.com/wp-content/upgrade/heartly/paypal2016/paypal%20clean/mpp/mpp/date/index.php,1
http://a.jdg.tuuu.346th.46554gh.5454tr.y56tr.5475trh.clearpointsupplies.com/46554gh.5454tr.y56tr.5475trh/,1
http://afyondogapeyzaj.com/wp-admin/js/Verify_now/,1
http://docusign.dvviagens.com/sharingOPLy3sourcePS8tMTtVLzs/office.php,1
http://123456789xx.pe.hu/log1.php,1
http://bit.ly/2fjnCjW,1
http://asorange.fr/administrator/includes/redirection.html,1
https://wait-redirecting.blogspot.com/?m=0,1
http://bit.ly/2cj5FMd,1
http://whirlybirdfilms.com/themes/garland/helper/service/costumer/information/check/Updateto0/index/web/09eb5daa09200ee318ad3ccaa2630d68/login.php,1
http://ceilingspartitions.co.uk/wp-content/?paypal6w0e0d4f77t7tr65e6er4g1gt7t5t6r5paypal/index.htm,1
http://britishwinterathletes.com/wp-content/?paypal6d45g6h8k9h4d2s2c5c55v4b45vb588gg88t8r8ee8paypal/index.htm,1
http://www.usamilano.com/bankline/Cadastro/,1
http://attechnolegal.com/wp-content/gallery/certificate/404.htm,1
http://www.chrismonroephoto.com/w/,1
http://wilderweb.net/aa/GD/,1
http://www.usamilano.com/Outubro/Cadastro/,1
http://berjuang.pe.hu/log1.php,1
http://www.rentprojector.com.sg/js/redirs.php,1
http://86.d74t.df8tj.rtr.et4.4656.5.t65.5.7686.ytryr.clearpointsupplies.com/86.d74t.df8tj.rtr.et4.4656.5.t65.5.7686.ytryr/,1
http://pakword.com/office365/,1
http://108.179.192.53/~neces075/m/Gm+ail/Gmail/index.htm,1
http://tehnic.mycpanel.rs/vezbe/grupa12/web/index.php,1
http://www.pkdpro.com/kanteigo/update-member.com-us.cgi-bin.webscr.cmd-login-submit-5885d80a13c0db1f8e263663d3faee8d7/IUTDRSKYTRESA1tjd2Yjf/,1
http://hosanaodontologia.com.br/bo1a.php,1
http://56r.yty.tqww.fet.645fhd.8jg.fdw44.ds34108.323d.67ht.hnds.25jht.pathoftheordinary.com/takon/,1
http://56r.yty.tqww.fet.645fhd.8jg.fdw44.ds34108.323d.67ht.hnds.25jht.pathoftheordinary.com/shola/,1
http://brandelynlee.com/ILOVEMYMUM/index.htm,1
http://zip.net/bntvRY,1
http://www.partsmotorsplus.ru/backup/home.php,1
http://estabelicimentioss.cy80834.tmweb.ru/Seguranca_Indetificado/,1
http://kgunnerguitar.co.uk/admin/dodo.php,1
https://www.successphotography.com/ajax/NET/Verify.php,1
https://www.successphotography.com/ajax/NET/Login.php,1
http://cpcicostarica.com/bilanz/www.westpac.co.nz/index.htm,1
http://www.vigilanteamazonico.pe/components/com_content/index.php,1
http://konnectapt.com/wp-includes/js/kudg/pdf.php,1
http://www.zzhomes.com/fonts/dropboxz/proposal/,1
https://1drv.ms/xs/s!AmHiXf1xknaKcBhygRL4uUqeJQo,1
http://theriftinnovationhub.co.ke/wp-snapchat/gtex/,1
http://konto.verhuist.com/homepage/show/pagina.php?paginaid=311956,1
http://promocaosoaquivem.com/facebook.html,1
http://airinos.com/plugins/user/,1
http://www.regroupementgeneralderemboursementfiscal.com/Rediriges.php,1
http://regroupementgeneralderemboursementfiscal.com/Rediriges.php,1
https://www.saridity.com/wp-admin/network/donno/coppa/yahoo.htm,1
http://www.betterbirthfoundation.com/images/yahoo zip/yahoo zip/verix.html,1
http://link.alexandani.com/click/7900958.118100/aHR0cHM6Ly9pdHVuZXMuYXBwbGUuY29tL2FwcC9pZDk5NjE0MDIwMT91dG1fY2FtcGFpZ249Y2JkX2VkZXNpYV9sYXVuY2hfb2N0b2Jlcl8yMDE2JnV0bV9zb3VyY2U9c2FpbHRocnUmdXRtX3Rlcm09MTAxOTIwMTYmdXRtX21lZGl1bT1lbWFpbCZ1dG1fY29udGVudD1sYXVuY2g/526535971ccdf376da6f41c1Eff165999,1
http://www.cesran.org/,0
http://www.carleton.ca/cifp/,0
http://www.emergingfromconflict.org/,0
http://www.fpif.org/,0
http://www.foreignpolicyi.org/,0
http://www.foreignpolicyjournal.com/,0
http://www.ifpa.org/,0
http://www.iiss.org/,0
http://www.iranpolicy.org/,0
http://www.yale.edu/macmillan/,0
http://asithappens.tppr.info/,0
http://www.americanprophet.org/,0
http://www.hkbu.edu.hk/~ppp/bth/,0
http://www.cassiodorus.com/,0
http://plato.stanford.edu/entries/constitutionalism/,0
http://plato.stanford.edu/entries/equality/,0
http://www.political-theory.org/,0
http://mathaba.net/gci/gc27/,0
http://www.ucl.ac.uk/~uctytho/ted5.htm,0
http://perspectivewest.com/cp-wc/aol.htm,0
nsadmin@naman-jumpbox:~/test_random$ vi dataset.csv
nsadmin@naman-jumpbox:~/test_random$ cat dataset.csv
URL,Label
http://www.emergingfromconflict.org/,0
https://www.google.com ,0
https://www.facebook.com,0
http://www.paypal.com.base-web.nut.cc/webapps/34dcf/websrc,1
http://beyondcolorzpainting.com/chima/AOL/aol.htm,1
https://hentainarutogirls.com/EserviceMain/irs/ir/index.html,1
http://freetoonz.com/EserviceMain/irs/ir/index.html,1
http://htpp-security.esy.es/recovery-chekpoint-login.html,1
http://rawalconventschool.com/resume/bil.htm,1
http://stellar-book.smvi.co/oYles.html,1
http://timmammel.com/paypal/,1
http://162.223.14.250/~rems/photodb/calender/mmp/webapps/login.php?country.x=en&locale.x=pl_PL,1
https://res167.servconfig.com/~a1plusstonedesig/webscr/run-check-cookie-submit.25148f5dc4sz521uytdsq/,1
http://ko.24hour7.com/en/css/.../login/myaccount/signin/?country.x=&locale.x=en_,1
http://www.inlovepharmacy.com/vqmod/index.htm,1
http://www.wazifaesadat.in/data/dataLibrary/dropbox/dropbox/form.php,1
https://ia601500.us.archive.org/3/items/brown.mail/yy.htm,1
http://ia601500.us.archive.org/3/items/brown.mail/yy.htm,1
http://205.134.241.50/~tierra8/espanol/mmp/webapps/,1
http://www.wazifaesadat.in/data/Eservice/irs/ir/index.html,1
http://elcasal.cat/meteo/actual/eal/manage/bin/login.php,1
http://ouo.io/sKToq,1
http://recover-info.com/united/login.php,1
http://recover-info.com/reconfirm/support-account.html,1
http://furnituregalore.in/wp-content/themes/furnituregalore/css/strob/,1
http://aflam7you.com/check/update/Account/Confirmation/,1
http://portal.hmrn.ru/video/tes/start2.php,1
http://portal.hmrn.ru/video/tes/start.php,1
http://www.amtusa.vn/modules/mod_stats/tmpl/new/seguranca/,1
http://www.everythingwakeboard.com/Base/Memo/index.php,1
http://www.centurionallsuite.co.za/pot/History/Mxtoo/A001.htm,1
http://www.centurionallsuite.co.za/pot/History/Mxtoo/L001.htm,1
https://security-conversion-to-safe-update.blogspot.com/?m=0,1
http://dollsinyoface.com/wp-includes/re.htm,1
http://bit.ly/28PQrwO,1
http://ovslochteren.nl/asbtes/asb.co.nz/,1
http://id-update.system.apple.aspx.cmd.cgi.apple-id.apple.com.eu4.apid-4.com/tj7mkyiKkJsXpCmZkIAjUzlvVES3roZsOMpMyC15nWgm6L95bED3RXciGSYhRs0ho2qyJxzVpqSkIjZkzuoelJWUqovGFoUbkOei/,1
https://sites.google.com/site/generalinfo223fb/,1
http://kk567.pe.hu/log1.php,1
http://switchonsuccess.com.au/images/1999/Linkedln.htm,1
http://support-devices.com/de/log-de.php,1
https://ppl-secure-info-account-update-pplsecure.c9users.io/redirect.php,1
http://www.kolb-schneider.de/modules/paypal.update/login.html,1
http://post.spmailt.com/f/a/4WPKVYbQPAx_tMAfksY7DQ~~/AABETAA~/RgRaBxTMP0EIAGwRsFpTpKZXA3NwY1gEAAAAAFkGc2hhcmVkYQdoZWxsb18xYA01Mi4zOS4xODIuMjQ4QgoAAcyPJFhAZbLHUhtjbGF1ZGlvLnNlY2NhZmllbkBnbWFpbC5jb20JUQQAAAAAhB4CaHR0cDovL3Bvc3Quc3BtYWlsdC5jb20vZi9hL195TmhsM3VzeXctVmgxSlNEOVZvWFF-fi9BQUJFVEFBfi9SZ1JhQnhSZVAwRUlBR3dSc0ZwVGU0cFhBM053WTFnRUFBQUFBRmtHYzJoaGNtVmtZUWRvWld4c2IxOHhZQTAxTWk0ek9TNHhPREl1TWpRNFFnb0FBVjZQSkZoQVpZcE9VaHBvWVc1dVlXaGphR0Z5YkdWek16TXpRR2R0WVdsc0xtTnZiUWxSQkFBQUFBQkU5bWgwZEhBNkx5OXdiM04wTG5Od2JXRnBiSFF1WTI5dEwyWXZZUzlCTUd0RE9GSmtZMmxETkhsS2NVRnNZVTl2YlVoM2ZuNHZRVUZDUlZSQlFYNHZVbWRTWVVKd2VFNVFNRVZKUVV0M1VuSXlkWFpxZDBwWVFUTk9kMWt4WjBWQlFVRkJRVVpyUjJNeWFHaGpiVlpyV1ZGa2IxcFhlSE5pTVRoNFdVRXdNVTFwTkhwUFV6UjRUMFJKZFUxcVVUUlJaMjlCUVdzd1dFcEdaemxZVkRsdVZXaDBhbUpIUmpGYVIyeDJURzVPYkZreVRtaGFiV3hzWW10Q2JtSlhSbkJpUXpWcVlqSXdTbFZSVVVGQlFVRkJVa0phYjJSSVVuZFBhVGgyWkROa00weHVRbWhsV0VKb1lrTTFhbUl5TUhaU2QwbzNabEYtZmtjQ2UzMH5HAnt9,1
https://sites.google.com/site/informationcentre7611/,1
http://taniekubki.pl/admin/inc/planter/capital/6d159ceb9204e0846c2372c149269415/,1
http://casabolerokzoo.com/common/temp/,1
http://casabolerokzoo.com/common/logs/,1
http://casabolerokzoo.com/common/bin/,1
http://casabolerokzoo.com/common/admin/,1
http://mercury.nuwebhosting.com/~alfarmus/paypal/,1
http://onetrusthomeloans.com/doc/rd.html,1
http://www.cesran.org/,0
http://www.carleton.ca/cifp/,0
http://www.emergingfromconflict.org/,0
http://www.fpif.org/,0
http://www.foreignpolicyi.org/,0
http://www.foreignpolicyjournal.com/,0
http://www.ifpa.org/,0
http://www.iiss.org/,0
http://www.iranpolicy.org/,0
http://www.yale.edu/macmillan/,0
http://asithappens.tppr.info/,0
http://www.americanprophet.org/,0
http://www.hkbu.edu.hk/~ppp/bth/,0
http://www.cassiodorus.com/,0
http://plato.stanford.edu/entries/constitutionalism/,0
http://plato.stanford.edu/entries/equality/,0
http://www.political-theory.org/,0
http://mathaba.net/gci/gc27/,0
http://www.ucl.ac.uk/~uctytho/ted5.htm,0
http://perspectivewest.com/cp-wc/aol.htm,0
https://millarauot.000webhostapp.com/gh/VALIDATE/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,1
http://www.visaofakebook.info/,1
http://gospelchurchofchrist.org/best_update/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=abuse@microsoft.com,1
http://escolatrac.com/sites/default/files/languages/tmp/fillingmails/patrick/ii.php?email=abuse@bagtalk.com,1
http://plusonetec.com/347r/3fw90je/ve.php?=EOQ9YYRNG26EMEIOZSMT6MQLVMBDZL040G3O5K2CDYGQ3P4S7HB3TSFE4HITS8OIFHXBRQDVFKB806RXDTRXBX1549PM83VEBJFTZJE5TG3JCK7G3P45CV06VGJUA5YBE3U4CZZW5T6834FXJ9TMUJJGQT0QOOSTICNL2C8XW4VQY1D80WLL6URNDH4SWMB5POGHR,1
http://www.cavagnola.com/wp-content/wr/cd,1
http://gospelchurchofchrist.org/best_update/,1
http://makeonthin.com/mas/update.profile.php,1
http://samro-org--za.com/login_jmu_edu/oaam_server/login.do.html,1
http://www.alfunsomiller.ca/new/filee/,1
http://www.apcu-usm.com/box/hot/newhotmail/hotmail/,1
http://www.albayraq-uae.com/admincx/mrc/rss.php,1
http://leentra1.com/ST/SOS,1
http://nb84.servidoraweb.net/load/dropbox2016/Home/index.php,1
http://www.yourbusinesswebapp.com/wp-content/themes/twenty/domain/domain.html,1
http://draywalejohn.com/Google/,1
http://www.sadhakayogaiyengar.com/wp-includes/en/Recover Account.html,1
http://gaptrade.cl/file/bless/index.php?email=,1
http://gospelchurchofchrist.org/best_update/products/viewer.php,1
http://thepizzaplacesandimas.com/includes/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
http://ui3china.com/still/G.Docs/index.php,1
http://ui3china.com/live/G.Docs/index.php,1
http://orlandoresorthouses.com/wwe/script/mail.htm?_pageLabel=page_log,1
http://knitwear.ru/Linkedlnen.html,1
http://dizcorona.com/Via/Validation,1
http://wesc.co.nf/_about_.html,1
http://ayareview-document.pdf-iso.webapps-security.review-2jk39w92.glovesforfreemason.com/docusingn/,1
http://www.rosespa.com.sg/ipic/Dirk/index.php,1
http://facebookauthorization.whatsgratis.com/f/,1
"http://u.to/vYjNDw,Pattern",1
https://insidethestorex.com/sd/,1
http://youthsocialcircle.com/docs/Womsdhgdfhdsghsghgltdyufyldsufidtfidsyfduitfulltkdfdgfhgdhgfylusdtfyftgdsyuudsytydsfydysgfygdshgdsfhgdlgydsgyhdfsgydsfl/,1
http://perrottaimmobiliare.it/img/immobiliari/vico_Conte_di_Mola14_23_41/3.php,1
http://businessmobilewebapp.com/jobi/dh/dhl.htm,1
http://bishopinegypt.gdn/wp-database/wp-database/y2.html,1
http://boasecg7.beget.tech/cgi-bin/index/pcg/free/frebox158418/freemobs/,1
http://gangainsulations.com/alert/GD/,1
https://qiumin.xyz/qiuminxy/o95j4uW4nr/5.php,1
http://ecct-it.com/docmmmnn/aptgd/index.php,1
http://faboleena.com/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/018ad7352b902f40e0e37b0f53cf47fc/index_2.html,1
http://faboleena.com/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/018ad7352b902f40e0e37b0f53cf47fc/,1
http://atualizapj.com/,1
http://writeassociate.com/test/Portal/inicio/IO8Hc30w_Eq8DfVjyJGvwEO4GhAnH48CqLwGx-uH4XXCpAPCJlRkBsaGmGQ6QgAIyLKwQ/www.Bancasaleon.com.do/bhdi/,1
http://www.playbill.com/,0
http://www.talkinbroadway.com/,0
http://1501broadway.com/,0
http://www.aislesay.com/,0
http://artsavant.com/,0
http://www.australianstage.com.au/,0
http://www.backstage.com/,0
http://broadwayworld.com/,0
http://www.broadway.com/,0
http://www.broadwaystars.com/,0
http://www.broadwayworld.com/photogame.cfm,0
http://www.coloradotheatreguild.org/,0
http://coloradodrama.com/,0
